test,approach,answer,time
30-0.02-2c,2c-500f,1,0.55
30-0.02-2c,2c-500f,2,0.58
30-0.02-2c,2c-500f,3,0.63
30-0.02-2c,2c-500f,4,0.69
30-0.02-2c,2c-500f,5,0.98
30-0.02-2c,2c-500f,6,1.35
30-0.02-2c,2c-500f,7,1.73
30-0.02-2c,2c-500f,8,1.87
30-0.02-2c,2c-500f,9,2.04
30-0.02-2c,2c-500f,10,2.15
30-0.02-2c,2c-500f,11,2.3
30-0.02-2c,2c-500f,12,2.44
30-0.02-2c,2c-500f,13,2.59
30-0.02-2c,2c-500f,14,2.76
30-0.02-2c,2c-500f,15,2.92
30-0.02-2c,2c-500f,16,3.05
30-0.02-2c,2c-500f,17,3.17
30-0.02-2c,2c-500f,18,3.22
30-0.02-2c,2c-500f,19,3.29
30-0.02-2c,2c-500f,20,3.36
30-0.02-2c,2c-500f,21,3.38
30-0.02-2c,2c-500f,22,3.41
30-0.02-2c,2c-500f,23,3.48
30-0.02-2c,2c-500f,24,3.53
30-0.02-2c,2c-500f,25,3.56
30-0.02-2c,2c-500f,26,3.58
30-0.02-2c,2c-500f,27,3.61
30-0.02-2c,2c-500f,28,3.64
30-0.02-2c,2c-500f,29,3.68
30-0.02-2c,2c-500f,30,3.72
30-0.02-2c,2c-500f,31,3.73
30-0.02-2c,2c-500f,32,3.78
30-0.02-2c,2c-500f,33,3.81
30-0.02-2c,2c-500f,34,3.84
30-0.02-2c,2c-500f,35,3.89
30-0.02-2c,2c-500f,36,3.91
30-0.02-2c,2c-500f,37,3.95
30-0.02-2c,2c-500f,38,3.97
30-0.02-2c,2c-500f,39,4.0
30-0.02-2c,2c-500f,40,4.05
30-0.02-2c,2c-500f,41,4.1
30-0.02-2c,2c-500f,42,4.13
30-0.02-2c,2c-500f,43,4.16
30-0.02-2c,2c-500f,44,4.2
30-0.02-2c,2c-500f,45,4.23
30-0.02-2c,2c-500f,46,4.26
30-0.02-2c,2c-500f,47,4.3
30-0.02-2c,2c-500f,48,4.32
30-0.02-2c,2c-500f,49,4.34
30-0.02-2c,2c-500f,50,4.37
30-0.02-2c,2c-500f,51,4.4
30-0.02-2c,2c-500f,52,4.45
30-0.02-2c,2c-500f,53,4.49
30-0.02-2c,2c-500f,54,4.54
30-0.02-2c,2c-500f,55,4.6
30-0.02-2c,2c-500f,56,4.65
30-0.02-2c,2c-500f,57,4.68
30-0.02-2c,2c-500f,58,4.71
30-0.02-2c,2c-500f,59,4.76
30-0.02-2c,2c-500f,60,4.83
30-0.02-2c,2c-500f,61,4.86
30-0.02-2c,2c-500f,62,4.92
30-0.02-2c,2c-500f,63,4.95
30-0.02-2c,2c-500f,64,5.01
30-0.02-2c,2c-500f,65,5.03
30-0.02-2c,2c-500f,66,5.09
30-0.02-2c,2c-500f,67,5.15
30-0.02-2c,2c-500f,68,5.22
30-0.02-2c,2c-500f,69,5.26
30-0.02-2c,2c-500f,70,5.3
30-0.02-2c,2c-500f,71,5.35
30-0.02-2c,2c-500f,72,5.38
30-0.02-2c,2c-500f,73,5.44
30-0.02-2c,2c-500f,74,5.47
30-0.02-2c,2c-500f,75,5.52
30-0.02-2c,2c-500f,76,5.57
30-0.02-2c,2c-500f,77,5.61
30-0.02-2c,2c-500f,78,5.66
30-0.02-2c,2c-500f,79,5.69
30-0.02-2c,2c-500f,80,5.73
30-0.02-2c,2c-500f,81,5.77
30-0.02-2c,2c-500f,82,5.81
30-0.02-2c,2c-500f,83,5.85
30-0.02-2c,2c-500f,84,5.88
30-0.02-2c,2c-500f,85,5.92
30-0.02-2c,2c-500f,86,5.98
30-0.02-2c,2c-500f,87,6.03
30-0.02-2c,2c-500f,88,6.08
30-0.02-2c,2c-500f,89,6.11
30-0.02-2c,2c-500f,90,6.13
30-0.02-2c,2c-500f,91,6.18
30-0.02-2c,2c-500f,92,6.21
30-0.02-2c,2c-500f,93,6.26
30-0.02-2c,2c-500f,94,6.34
30-0.02-2c,2c-500f,95,6.39
30-0.02-2c,2c-500f,96,6.45
30-0.02-2c,2c-500f,97,6.51
30-0.02-2c,2c-500f,98,6.54
30-0.02-2c,2c-500f,99,6.57
30-0.02-2c,2c-500f,100,6.59
30-0.02-2c,2c-500f,101,6.64
30-0.02-2c,2c-500f,102,6.73
30-0.02-2c,2c-500f,103,6.77
30-0.02-2c,2c-500f,104,6.79
30-0.02-2c,2c-500f,105,6.82
30-0.02-2c,2c-500f,106,6.88
30-0.02-2c,2c-500f,107,6.92
30-0.02-2c,2c-500f,108,6.96
30-0.02-2c,2c-500f,109,6.99
30-0.02-2c,2c-500f,110,7.03
30-0.02-2c,2c-500f,111,7.08
30-0.02-2c,2c-500f,112,7.11
30-0.02-2c,2c-500f,113,7.15
30-0.02-2c,2c-500f,114,7.22
30-0.02-2c,2c-500f,115,7.25
30-0.02-2c,2c-500f,116,7.28
30-0.02-2c,2c-500f,117,7.31
30-0.02-2c,2c-500f,118,7.35
30-0.02-2c,2c-500f,119,7.39
30-0.02-2c,2c-500f,120,7.43
30-0.02-2c,2c-500f,121,7.48
30-0.02-2c,2c-500f,122,7.51
30-0.02-2c,2c-500f,123,7.56
30-0.02-2c,2c-500f,124,7.6
30-0.02-2c,2c-500f,125,7.64
30-0.02-2c,2c-500f,126,7.68
30-0.02-2c,2c-500f,127,7.72
30-0.02-2c,2c-500f,128,7.75
30-0.02-2c,2c-500f,129,7.79
30-0.02-2c,2c-500f,130,7.83
30-0.02-2c,2c-500f,131,7.9
30-0.02-2c,2c-500f,132,7.97
30-0.02-2c,2c-500f,133,8.03
30-0.02-2c,2c-500f,134,8.07
30-0.02-2c,2c-500f,135,8.11
30-0.02-2c,2c-500f,136,8.14
30-0.02-2c,2c-500f,137,8.18
30-0.02-2c,2c-500f,138,8.2
30-0.02-2c,2c-500f,139,8.22
30-0.02-2c,2c-500f,140,8.26
30-0.02-2c,2c-500f,141,8.31
30-0.02-2c,2c-500f,142,8.34
30-0.02-2c,2c-500f,143,8.39
30-0.02-2c,2c-500f,144,8.44
30-0.02-2c,2c-500f,145,8.5
30-0.02-2c,2c-500f,146,8.53
30-0.02-2c,2c-500f,147,8.58
30-0.02-2c,2c-500f,148,8.64
30-0.02-2c,2c-500f,149,8.69
30-0.02-2c,2c-500f,150,8.71
30-0.02-2c,2c-500f,151,8.74
30-0.02-2c,2c-500f,152,8.8
30-0.02-2c,2c-500f,153,8.85
30-0.02-2c,2c-500f,154,8.88
30-0.02-2c,2c-500f,155,8.92
30-0.02-2c,2c-500f,156,9.0
30-0.02-2c,2c-500f,157,9.06
30-0.02-2c,2c-500f,158,9.11
30-0.02-2c,2c-500f,159,9.14
30-0.02-2c,2c-500f,160,9.17
30-0.02-2c,2c-500f,161,9.21
30-0.02-2c,2c-500f,162,9.25
30-0.02-2c,2c-500f,163,9.3
30-0.02-2c,2c-500f,164,9.33
30-0.02-2c,2c-500f,165,9.38
30-0.02-2c,2c-500f,166,9.45
30-0.02-2c,2c-500f,167,9.51
30-0.02-2c,2c-500f,168,9.57
30-0.02-2c,2c-500f,169,9.62
30-0.02-2c,2c-500f,170,9.68
30-0.02-2c,2c-500f,171,9.72
30-0.02-2c,2c-500f,172,9.74
30-0.02-2c,2c-500f,173,9.8
30-0.02-2c,2c-500f,174,9.85
30-0.02-2c,2c-500f,175,9.88
30-0.02-2c,2c-500f,176,9.9
30-0.02-2c,2c-500f,177,9.95
30-0.02-2c,2c-500f,178,10.0
