test,approach,answer,time
30-0.02-2c,2c-200f,1,0.27
30-0.02-2c,2c-200f,2,0.37
30-0.02-2c,2c-200f,3,0.40
30-0.02-2c,2c-200f,4,0.40
30-0.02-2c,2c-200f,5,0.54
30-0.02-2c,2c-200f,6,0.60
30-0.02-2c,2c-200f,7,0.61
30-0.02-2c,2c-200f,8,0.61
30-0.02-2c,2c-200f,9,0.71
30-0.02-2c,2c-200f,10,0.71
30-0.02-2c,2c-200f,11,0.77
30-0.02-2c,2c-200f,12,1.13
30-0.02-2c,2c-200f,13,1.27
30-0.02-2c,2c-200f,14,1.34
30-0.02-2c,2c-200f,15,1.52
30-0.02-2c,2c-200f,16,1.53
30-0.02-2c,2c-200f,17,1.53
30-0.02-2c,2c-200f,18,1.60
30-0.02-2c,2c-200f,19,1.64
30-0.02-2c,2c-200f,20,1.65
30-0.02-2c,2c-200f,21,1.67
30-0.02-2c,2c-200f,22,1.67
30-0.02-2c,2c-200f,23,1.70
30-0.02-2c,2c-200f,24,1.75
30-0.02-2c,2c-200f,25,1.75
30-0.02-2c,2c-200f,26,1.87
30-0.02-2c,2c-200f,27,1.89
30-0.02-2c,2c-200f,28,2.12
30-0.02-2c,2c-200f,29,2.12
30-0.02-2c,2c-200f,30,2.19
30-0.02-2c,2c-200f,31,2.34
30-0.02-2c,2c-200f,32,2.36
30-0.02-2c,2c-200f,33,2.40
30-0.02-2c,2c-200f,34,2.40
30-0.02-2c,2c-200f,35,2.45
30-0.02-2c,2c-200f,36,2.46
30-0.02-2c,2c-200f,37,2.46
30-0.02-2c,2c-200f,38,2.51
30-0.02-2c,2c-200f,39,2.52
30-0.02-2c,2c-200f,40,2.55
30-0.02-2c,2c-200f,41,2.56
30-0.02-2c,2c-200f,42,2.56
30-0.02-2c,2c-200f,43,2.58
30-0.02-2c,2c-200f,44,2.60
30-0.02-2c,2c-200f,45,2.60
30-0.02-2c,2c-200f,46,2.70
30-0.02-2c,2c-200f,47,2.73
30-0.02-2c,2c-200f,48,2.73
