test,approach,answer,time
30-0.02-1c,1c-8f,1,0.01
30-0.02-1c,1c-8f,2,0.02
30-0.02-1c,1c-8f,3,0.02
30-0.02-1c,1c-8f,4,0.02
30-0.02-1c,1c-8f,5,0.02
30-0.02-1c,1c-8f,6,0.03
30-0.02-1c,1c-8f,7,0.03
30-0.02-1c,1c-8f,8,0.03
30-0.02-1c,1c-8f,9,0.04
30-0.02-1c,1c-8f,10,0.04
30-0.02-1c,1c-8f,11,0.04
30-0.02-1c,1c-8f,12,0.04
30-0.02-1c,1c-8f,13,0.04
30-0.02-1c,1c-8f,14,0.04
30-0.02-1c,1c-8f,15,0.08
30-0.02-1c,1c-8f,16,0.12
30-0.02-1c,1c-8f,17,0.2
30-0.02-1c,1c-8f,18,0.24
30-0.02-1c,1c-8f,19,0.26
30-0.02-1c,1c-8f,20,0.28
30-0.02-1c,1c-8f,21,0.28
30-0.02-1c,1c-8f,22,0.3
30-0.02-1c,1c-8f,23,0.31
30-0.02-1c,1c-8f,24,0.31
30-0.02-1c,1c-8f,25,0.32
30-0.02-1c,1c-8f,26,0.33
30-0.02-1c,1c-8f,27,0.35
30-0.02-1c,1c-8f,28,0.36
30-0.02-1c,1c-8f,29,0.41
30-0.02-1c,1c-8f,30,0.42
30-0.02-1c,1c-8f,31,0.43
30-0.02-1c,1c-8f,32,0.45
30-0.02-1c,1c-8f,33,0.47
30-0.02-1c,1c-8f,34,0.47
30-0.02-1c,1c-8f,35,0.48
30-0.02-1c,1c-8f,36,0.48
30-0.02-1c,1c-8f,37,0.5
30-0.02-1c,1c-8f,38,0.52
30-0.02-1c,1c-8f,39,0.52
30-0.02-1c,1c-8f,40,0.53
30-0.02-1c,1c-8f,41,0.6
30-0.02-1c,1c-8f,42,0.6
30-0.02-1c,1c-8f,43,0.62
30-0.02-1c,1c-8f,44,0.62
30-0.02-1c,1c-8f,45,0.66
30-0.02-1c,1c-8f,46,0.68
30-0.02-1c,1c-8f,47,0.74
30-0.02-1c,1c-8f,48,0.76
30-0.02-1c,1c-8f,49,0.8
30-0.02-1c,1c-8f,50,0.82
30-0.02-1c,1c-8f,51,0.9
30-0.02-1c,1c-8f,52,0.92
30-0.02-1c,1c-8f,53,1.04
30-0.02-1c,1c-8f,54,1.06
30-0.02-1c,1c-8f,55,1.07
30-0.02-1c,1c-8f,56,1.1
30-0.02-1c,1c-8f,57,1.11
30-0.02-1c,1c-8f,58,1.15
30-0.02-1c,1c-8f,59,1.16
30-0.02-1c,1c-8f,60,1.16
30-0.02-1c,1c-8f,61,1.17
30-0.02-1c,1c-8f,62,1.18
30-0.02-1c,1c-8f,63,1.2
30-0.02-1c,1c-8f,64,1.21
