test,approach,answer,time
30-0.02-8c,8c-100f,1,0.02
30-0.02-8c,8c-100f,2,0.02
30-0.02-8c,8c-100f,3,0.02
30-0.02-8c,8c-100f,4,0.03
30-0.02-8c,8c-100f,5,0.07
30-0.02-8c,8c-100f,6,0.08
30-0.02-8c,8c-100f,7,0.09
30-0.02-8c,8c-100f,8,0.09
30-0.02-8c,8c-100f,9,0.09
30-0.02-8c,8c-100f,10,0.11
30-0.02-8c,8c-100f,11,0.12
30-0.02-8c,8c-100f,12,0.14
30-0.02-8c,8c-100f,13,0.14
30-0.02-8c,8c-100f,14,0.14
30-0.02-8c,8c-100f,15,0.17
30-0.02-8c,8c-100f,16,0.17
30-0.02-8c,8c-100f,17,0.29
30-0.02-8c,8c-100f,18,0.41
30-0.02-8c,8c-100f,19,0.44
30-0.02-8c,8c-100f,20,0.46
30-0.02-8c,8c-100f,21,0.53
30-0.02-8c,8c-100f,22,0.54
30-0.02-8c,8c-100f,23,0.63
30-0.02-8c,8c-100f,24,0.69
30-0.02-8c,8c-100f,25,0.71
30-0.02-8c,8c-100f,26,0.73
30-0.02-8c,8c-100f,27,0.76
30-0.02-8c,8c-100f,28,0.80
30-0.02-8c,8c-100f,29,0.81
30-0.02-8c,8c-100f,30,0.81
30-0.02-8c,8c-100f,31,0.86
30-0.02-8c,8c-100f,32,0.90
30-0.02-8c,8c-100f,33,0.92
30-0.02-8c,8c-100f,34,0.96
30-0.02-8c,8c-100f,35,1.02
30-0.02-8c,8c-100f,36,1.05
30-0.02-8c,8c-100f,37,1.07
30-0.02-8c,8c-100f,38,1.09
30-0.02-8c,8c-100f,39,1.22
30-0.02-8c,8c-100f,40,1.24
30-0.02-8c,8c-100f,41,1.25
30-0.02-8c,8c-100f,42,1.26
30-0.02-8c,8c-100f,43,1.29
30-0.02-8c,8c-100f,44,1.31
30-0.02-8c,8c-100f,45,1.32
30-0.02-8c,8c-100f,46,1.35
30-0.02-8c,8c-100f,47,1.36
30-0.02-8c,8c-100f,48,1.53
30-0.02-8c,8c-100f,49,1.59
30-0.02-8c,8c-100f,50,1.59
30-0.02-8c,8c-100f,51,1.69
30-0.02-8c,8c-100f,52,1.78
30-0.02-8c,8c-100f,53,1.86
