test,approach,answer,time
30-0.02-1c,1c-1000f,1,1.91
30-0.02-1c,1c-1000f,2,2.05
30-0.02-1c,1c-1000f,3,2.05
30-0.02-1c,1c-1000f,4,2.05
30-0.02-1c,1c-1000f,5,2.80
30-0.02-1c,1c-1000f,6,3.77
30-0.02-1c,1c-1000f,7,5.13
30-0.02-1c,1c-1000f,8,5.98
30-0.02-1c,1c-1000f,9,6.06
30-0.02-1c,1c-1000f,10,6.27
30-0.02-1c,1c-1000f,11,6.36
30-0.02-1c,1c-1000f,12,6.38
30-0.02-1c,1c-1000f,13,6.51
30-0.02-1c,1c-1000f,14,6.58
30-0.02-1c,1c-1000f,15,6.58
30-0.02-1c,1c-1000f,16,6.59
30-0.02-1c,1c-1000f,17,6.62
30-0.02-1c,1c-1000f,18,6.67
30-0.02-1c,1c-1000f,19,6.67
30-0.02-1c,1c-1000f,20,6.79
30-0.02-1c,1c-1000f,21,6.81
30-0.02-1c,1c-1000f,22,6.86
30-0.02-1c,1c-1000f,23,6.87
30-0.02-1c,1c-1000f,24,6.87
30-0.02-1c,1c-1000f,25,6.88
30-0.02-1c,1c-1000f,26,6.97
30-0.02-1c,1c-1000f,27,6.98
30-0.02-1c,1c-1000f,28,6.98
30-0.02-1c,1c-1000f,29,7.04
30-0.02-1c,1c-1000f,30,7.06
30-0.02-1c,1c-1000f,31,7.07
30-0.02-1c,1c-1000f,32,7.10
30-0.02-1c,1c-1000f,33,7.11
30-0.02-1c,1c-1000f,34,7.16
30-0.02-1c,1c-1000f,35,7.17
30-0.02-1c,1c-1000f,36,7.18
30-0.02-1c,1c-1000f,37,7.20
30-0.02-1c,1c-1000f,38,7.20
30-0.02-1c,1c-1000f,39,7.24
30-0.02-1c,1c-1000f,40,7.24
30-0.02-1c,1c-1000f,41,7.24
30-0.02-1c,1c-1000f,42,7.30
30-0.02-1c,1c-1000f,43,7.32
30-0.02-1c,1c-1000f,44,7.35
30-0.02-1c,1c-1000f,45,7.35
30-0.02-1c,1c-1000f,46,7.39
30-0.02-1c,1c-1000f,47,7.39
30-0.02-1c,1c-1000f,48,7.45
30-0.02-1c,1c-1000f,49,7.49
30-0.02-1c,1c-1000f,50,7.50
30-0.02-1c,1c-1000f,51,7.64
30-0.02-1c,1c-1000f,52,7.67
30-0.02-1c,1c-1000f,53,7.69
30-0.02-1c,1c-1000f,54,7.72
30-0.02-1c,1c-1000f,55,7.73
30-0.02-1c,1c-1000f,56,7.73
30-0.02-1c,1c-1000f,57,7.75
30-0.02-1c,1c-1000f,58,7.76
30-0.02-1c,1c-1000f,59,7.77
30-0.02-1c,1c-1000f,60,7.79
30-0.02-1c,1c-1000f,61,7.79
30-0.02-1c,1c-1000f,62,7.80
30-0.02-1c,1c-1000f,63,7.82
