test,approach,answer,time
30-0.02-1c,1c-2f,1,0.14
30-0.02-1c,1c-2f,2,0.15
30-0.02-1c,1c-2f,3,0.15
30-0.02-1c,1c-2f,4,0.16
30-0.02-1c,1c-2f,5,0.16
30-0.02-1c,1c-2f,6,0.17
30-0.02-1c,1c-2f,7,0.20
30-0.02-1c,1c-2f,8,0.41
30-0.02-1c,1c-2f,9,0.48
30-0.02-1c,1c-2f,10,0.56
30-0.02-1c,1c-2f,11,0.84
30-0.02-1c,1c-2f,12,0.93
30-0.02-1c,1c-2f,13,1.18
30-0.02-1c,1c-2f,14,1.21
30-0.02-1c,1c-2f,15,1.25
30-0.02-1c,1c-2f,16,1.28
30-0.02-1c,1c-2f,17,1.61
30-0.02-1c,1c-2f,18,1.75
30-0.02-1c,1c-2f,19,2.23
30-0.02-1c,1c-2f,20,2.40
30-0.02-1c,1c-2f,21,2.53
30-0.02-1c,1c-2f,22,2.73
30-0.02-1c,1c-2f,23,2.80
30-0.02-1c,1c-2f,24,2.92
30-0.02-1c,1c-2f,25,3.62
30-0.02-1c,1c-2f,26,3.70
30-0.02-1c,1c-2f,27,4.34
30-0.02-1c,1c-2f,28,4.60
30-0.02-1c,1c-2f,29,4.81
30-0.02-1c,1c-2f,30,4.86
30-0.02-1c,1c-2f,31,4.93
30-0.02-1c,1c-2f,32,4.97
30-0.02-1c,1c-2f,33,5.15
30-0.02-1c,1c-2f,34,5.26
30-0.02-1c,1c-2f,35,5.28
30-0.02-1c,1c-2f,36,5.33
30-0.02-1c,1c-2f,37,5.37
30-0.02-1c,1c-2f,38,5.41
30-0.02-1c,1c-2f,39,5.59
30-0.02-1c,1c-2f,40,5.82
30-0.02-1c,1c-2f,41,5.94
30-0.02-1c,1c-2f,42,6.87
30-0.02-1c,1c-2f,43,6.87
30-0.02-1c,1c-2f,44,6.88
30-0.02-1c,1c-2f,45,7.21
30-0.02-1c,1c-2f,46,7.26
30-0.02-1c,1c-2f,47,7.27
30-0.02-1c,1c-2f,48,7.30
30-0.02-1c,1c-2f,49,7.43
30-0.02-1c,1c-2f,50,7.74
30-0.02-1c,1c-2f,51,7.97
30-0.02-1c,1c-2f,52,8.38
30-0.02-1c,1c-2f,53,8.94
30-0.02-1c,1c-2f,54,9.34
30-0.02-1c,1c-2f,55,9.54
30-0.02-1c,1c-2f,56,9.97
30-0.02-1c,1c-2f,57,10.06
30-0.02-1c,1c-2f,58,10.26
30-0.02-1c,1c-2f,59,10.44
30-0.02-1c,1c-2f,60,11.17
30-0.02-1c,1c-2f,61,11.94
30-0.02-1c,1c-2f,62,12.10
30-0.02-1c,1c-2f,63,12.19
30-0.02-1c,1c-2f,64,12.23
30-0.02-1c,1c-2f,65,12.39
30-0.02-1c,1c-2f,66,13.29
30-0.02-1c,1c-2f,67,13.33
30-0.02-1c,1c-2f,68,13.35
30-0.02-1c,1c-2f,69,13.54
30-0.02-1c,1c-2f,70,13.56
30-0.02-1c,1c-2f,71,13.88
30-0.02-1c,1c-2f,72,15.07
30-0.02-1c,1c-2f,73,15.25
30-0.02-1c,1c-2f,74,15.40
30-0.02-1c,1c-2f,75,15.43
30-0.02-1c,1c-2f,76,15.92
30-0.02-1c,1c-2f,77,16.13
30-0.02-1c,1c-2f,78,16.52
30-0.02-1c,1c-2f,79,16.64
30-0.02-1c,1c-2f,80,16.99
30-0.02-1c,1c-2f,81,17.14
30-0.02-1c,1c-2f,82,17.85
