test,approach,answer,time
30-0.02,1c-2f,1,0.01
30-0.02,1c-2f,2,0.01
30-0.02,1c-2f,3,0.02
30-0.02,1c-2f,4,0.03
30-0.02,1c-2f,5,0.04
30-0.02,1c-2f,6,0.04
30-0.02,1c-2f,7,0.05
30-0.02,1c-2f,8,0.18
30-0.02,1c-2f,9,0.19
30-0.02,1c-2f,10,0.22
30-0.02,1c-2f,11,0.29
30-0.02,1c-2f,12,0.30
30-0.02,1c-2f,13,0.37
30-0.02,1c-2f,14,0.39
30-0.02,1c-2f,15,0.42
30-0.02,1c-2f,16,0.43
30-0.02,1c-2f,17,0.57
30-0.02,1c-2f,18,0.62
30-0.02,1c-2f,19,0.72
30-0.02,1c-2f,20,0.76
30-0.02,1c-2f,21,0.79
30-0.02,1c-2f,22,0.85
30-0.02,1c-2f,23,0.89
30-0.02,1c-2f,24,0.91
30-0.02,1c-2f,25,1.07
30-0.02,1c-2f,26,1.11
30-0.02,1c-2f,27,1.31
30-0.02,1c-2f,28,1.37
30-0.02,1c-2f,29,1.42
30-0.02,1c-2f,30,1.43
30-0.02,1c-2f,31,1.45
30-0.02,1c-2f,32,1.46
30-0.02,1c-2f,33,1.51
30-0.02,1c-2f,34,1.54
30-0.02,1c-2f,35,1.55
30-0.02,1c-2f,36,1.57
30-0.02,1c-2f,37,1.59
30-0.02,1c-2f,38,1.60
30-0.02,1c-2f,39,1.67
30-0.02,1c-2f,40,1.73
30-0.02,1c-2f,41,1.78
30-0.02,1c-2f,42,2.01
30-0.02,1c-2f,43,2.01
30-0.02,1c-2f,44,2.02
30-0.02,1c-2f,45,2.09
30-0.02,1c-2f,46,2.09
30-0.02,1c-2f,47,2.10
30-0.02,1c-2f,48,2.10
30-0.02,1c-2f,49,2.14
30-0.02,1c-2f,50,2.21
30-0.02,1c-2f,51,2.26
30-0.02,1c-2f,52,2.37
30-0.02,1c-2f,53,2.51
30-0.02,1c-2f,54,2.64
30-0.02,1c-2f,55,2.72
30-0.02,1c-2f,56,2.88
30-0.02,1c-2f,57,2.90
30-0.02,1c-2f,58,2.94
30-0.02,1c-2f,59,2.98
30-0.02,1c-2f,60,3.14
30-0.02,1c-2f,61,3.30
