test,approach,answer,time
30-0.02-1c,1c-2f,1,0.02
30-0.02-1c,1c-2f,2,0.02
30-0.02-1c,1c-2f,3,0.02
30-0.02-1c,1c-2f,4,0.02
30-0.02-1c,1c-2f,5,0.03
30-0.02-1c,1c-2f,6,0.03
30-0.02-1c,1c-2f,7,0.04
30-0.02-1c,1c-2f,8,0.08
30-0.02-1c,1c-2f,9,0.08
30-0.02-1c,1c-2f,10,0.1
30-0.02-1c,1c-2f,11,0.12
30-0.02-1c,1c-2f,12,0.14
30-0.02-1c,1c-2f,13,0.16
30-0.02-1c,1c-2f,14,0.18
30-0.02-1c,1c-2f,15,0.18
30-0.02-1c,1c-2f,16,0.18
30-0.02-1c,1c-2f,17,0.22
30-0.02-1c,1c-2f,18,0.24
30-0.02-1c,1c-2f,19,0.3
30-0.02-1c,1c-2f,20,0.32
30-0.02-1c,1c-2f,21,0.33
30-0.02-1c,1c-2f,22,0.38
30-0.02-1c,1c-2f,23,0.38
30-0.02-1c,1c-2f,24,0.38
30-0.02-1c,1c-2f,25,0.48
30-0.02-1c,1c-2f,26,0.5
30-0.02-1c,1c-2f,27,0.58
30-0.02-1c,1c-2f,28,0.65
30-0.02-1c,1c-2f,29,0.68
30-0.02-1c,1c-2f,30,0.69
30-0.02-1c,1c-2f,31,0.7
30-0.02-1c,1c-2f,32,0.7
30-0.02-1c,1c-2f,33,0.73
30-0.02-1c,1c-2f,34,0.74
30-0.02-1c,1c-2f,35,0.75
30-0.02-1c,1c-2f,36,0.75
30-0.02-1c,1c-2f,37,0.76
30-0.02-1c,1c-2f,38,0.76
30-0.02-1c,1c-2f,39,0.78
30-0.02-1c,1c-2f,40,0.82
30-0.02-1c,1c-2f,41,0.83
30-0.02-1c,1c-2f,42,0.95
30-0.02-1c,1c-2f,43,0.95
30-0.02-1c,1c-2f,44,0.96
30-0.02-1c,1c-2f,45,1.01
30-0.02-1c,1c-2f,46,1.02
30-0.02-1c,1c-2f,47,1.02
30-0.02-1c,1c-2f,48,1.02
30-0.02-1c,1c-2f,49,1.04
30-0.02-1c,1c-2f,50,1.08
30-0.02-1c,1c-2f,51,1.13
30-0.02-1c,1c-2f,52,1.2
30-0.02-1c,1c-2f,53,1.3
30-0.02-1c,1c-2f,54,1.37
30-0.02-1c,1c-2f,55,1.41
30-0.02-1c,1c-2f,56,1.47
30-0.02-1c,1c-2f,57,1.48
30-0.02-1c,1c-2f,58,1.52
30-0.02-1c,1c-2f,59,1.55
30-0.02-1c,1c-2f,60,1.67
30-0.02-1c,1c-2f,61,1.77
30-0.02-1c,1c-2f,62,1.8
30-0.02-1c,1c-2f,63,1.8
30-0.02-1c,1c-2f,64,1.81
30-0.02-1c,1c-2f,65,1.82
30-0.02-1c,1c-2f,66,1.93
30-0.02-1c,1c-2f,67,1.94
30-0.02-1c,1c-2f,68,1.94
30-0.02-1c,1c-2f,69,1.96
30-0.02-1c,1c-2f,70,1.96
30-0.02-1c,1c-2f,71,2.0
30-0.02-1c,1c-2f,72,2.17
30-0.02-1c,1c-2f,73,2.19
30-0.02-1c,1c-2f,74,2.22
30-0.02-1c,1c-2f,75,2.22
30-0.02-1c,1c-2f,76,2.28
30-0.02-1c,1c-2f,77,2.3
30-0.02-1c,1c-2f,78,2.34
30-0.02-1c,1c-2f,79,2.36
30-0.02-1c,1c-2f,80,2.39
30-0.02-1c,1c-2f,81,2.41
30-0.02-1c,1c-2f,82,2.48
30-0.02-1c,1c-2f,83,2.54
30-0.02-1c,1c-2f,84,2.56
30-0.02-1c,1c-2f,85,2.6
30-0.02-1c,1c-2f,86,2.6
30-0.02-1c,1c-2f,87,2.61
30-0.02-1c,1c-2f,88,2.64
30-0.02-1c,1c-2f,89,2.64
30-0.02-1c,1c-2f,90,2.86
30-0.02-1c,1c-2f,91,2.88
30-0.02-1c,1c-2f,92,2.93
30-0.02-1c,1c-2f,93,2.97
30-0.02-1c,1c-2f,94,3.01
30-0.02-1c,1c-2f,95,3.04
30-0.02-1c,1c-2f,96,3.15
30-0.02-1c,1c-2f,97,3.28
30-0.02-1c,1c-2f,98,3.3
30-0.02-1c,1c-2f,99,3.3
30-0.02-1c,1c-2f,100,3.34
30-0.02-1c,1c-2f,101,3.36
30-0.02-1c,1c-2f,102,3.43
30-0.02-1c,1c-2f,103,3.49
30-0.02-1c,1c-2f,104,3.53
30-0.02-1c,1c-2f,105,3.54
30-0.02-1c,1c-2f,106,3.6
30-0.02-1c,1c-2f,107,3.6
30-0.02-1c,1c-2f,108,3.61
30-0.02-1c,1c-2f,109,3.62
30-0.02-1c,1c-2f,110,3.68
30-0.02-1c,1c-2f,111,3.73
30-0.02-1c,1c-2f,112,3.74
30-0.02-1c,1c-2f,113,3.78
30-0.02-1c,1c-2f,114,3.8
30-0.02-1c,1c-2f,115,3.8
30-0.02-1c,1c-2f,116,3.9
30-0.02-1c,1c-2f,117,3.94
30-0.02-1c,1c-2f,118,4.0
30-0.02-1c,1c-2f,119,4.0
30-0.02-1c,1c-2f,120,4.03
30-0.02-1c,1c-2f,121,4.04
30-0.02-1c,1c-2f,122,4.16
30-0.02-1c,1c-2f,123,4.18
30-0.02-1c,1c-2f,124,4.23
30-0.02-1c,1c-2f,125,4.24
30-0.02-1c,1c-2f,126,4.26
30-0.02-1c,1c-2f,127,4.27
30-0.02-1c,1c-2f,128,4.28
30-0.02-1c,1c-2f,129,4.31
30-0.02-1c,1c-2f,130,4.35
30-0.02-1c,1c-2f,131,4.38
30-0.02-1c,1c-2f,132,4.38
30-0.02-1c,1c-2f,133,4.46
30-0.02-1c,1c-2f,134,4.48
30-0.02-1c,1c-2f,135,4.5
30-0.02-1c,1c-2f,136,4.5
30-0.02-1c,1c-2f,137,4.51
30-0.02-1c,1c-2f,138,4.54
30-0.02-1c,1c-2f,139,4.57
30-0.02-1c,1c-2f,140,4.57
30-0.02-1c,1c-2f,141,4.59
30-0.02-1c,1c-2f,142,4.61
30-0.02-1c,1c-2f,143,4.64
30-0.02-1c,1c-2f,144,4.65
30-0.02-1c,1c-2f,145,4.68
30-0.02-1c,1c-2f,146,4.69
30-0.02-1c,1c-2f,147,4.7
30-0.02-1c,1c-2f,148,4.7
30-0.02-1c,1c-2f,149,4.72
30-0.02-1c,1c-2f,150,4.73
30-0.02-1c,1c-2f,151,4.81
30-0.02-1c,1c-2f,152,4.81
30-0.02-1c,1c-2f,153,4.82
30-0.02-1c,1c-2f,154,4.88
30-0.02-1c,1c-2f,155,4.89
30-0.02-1c,1c-2f,156,4.92
30-0.02-1c,1c-2f,157,4.93
30-0.02-1c,1c-2f,158,4.94
30-0.02-1c,1c-2f,159,5.0
30-0.02-1c,1c-2f,160,5.01
30-0.02-1c,1c-2f,161,5.05
30-0.02-1c,1c-2f,162,5.07
30-0.02-1c,1c-2f,163,5.08
30-0.02-1c,1c-2f,164,5.1
30-0.02-1c,1c-2f,165,5.11
30-0.02-1c,1c-2f,166,5.15
30-0.02-1c,1c-2f,167,5.15
30-0.02-1c,1c-2f,168,5.26
30-0.02-1c,1c-2f,169,5.34
30-0.02-1c,1c-2f,170,5.34
30-0.02-1c,1c-2f,171,5.37
30-0.02-1c,1c-2f,172,5.38
30-0.02-1c,1c-2f,173,5.42
30-0.02-1c,1c-2f,174,5.43
30-0.02-1c,1c-2f,175,5.43
30-0.02-1c,1c-2f,176,5.56
30-0.02-1c,1c-2f,177,5.59
30-0.02-1c,1c-2f,178,5.6
30-0.02-1c,1c-2f,179,5.68
30-0.02-1c,1c-2f,180,5.7
30-0.02-1c,1c-2f,181,5.74
30-0.02-1c,1c-2f,182,5.78
30-0.02-1c,1c-2f,183,5.82
30-0.02-1c,1c-2f,184,5.84
30-0.02-1c,1c-2f,185,5.86
30-0.02-1c,1c-2f,186,5.86
30-0.02-1c,1c-2f,187,5.86
30-0.02-1c,1c-2f,188,5.88
30-0.02-1c,1c-2f,189,5.88
30-0.02-1c,1c-2f,190,5.88
30-0.02-1c,1c-2f,191,5.96
30-0.02-1c,1c-2f,192,5.96
30-0.02-1c,1c-2f,193,6.0
30-0.02-1c,1c-2f,194,6.0
30-0.02-1c,1c-2f,195,6.02
30-0.02-1c,1c-2f,196,6.08
30-0.02-1c,1c-2f,197,6.08
30-0.02-1c,1c-2f,198,6.15
30-0.02-1c,1c-2f,199,6.15
30-0.02-1c,1c-2f,200,6.2
30-0.02-1c,1c-2f,201,6.26
30-0.02-1c,1c-2f,202,6.34
30-0.02-1c,1c-2f,203,6.36
30-0.02-1c,1c-2f,204,6.37
30-0.02-1c,1c-2f,205,6.38
30-0.02-1c,1c-2f,206,6.42
30-0.02-1c,1c-2f,207,6.42
30-0.02-1c,1c-2f,208,6.46
