test,approach,answer,time
30-0.02-16c,16c-1f,1,0.05
30-0.02-16c,16c-1f,2,0.05
30-0.02-16c,16c-1f,3,0.06
30-0.02-16c,16c-1f,4,0.09
30-0.02-16c,16c-1f,5,0.31
30-0.02-16c,16c-1f,6,0.38
30-0.02-16c,16c-1f,7,0.62
30-0.02-16c,16c-1f,8,0.7
30-0.02-16c,16c-1f,9,0.95
30-0.02-16c,16c-1f,10,1.32
30-0.02-16c,16c-1f,11,1.46
30-0.02-16c,16c-1f,12,1.88
30-0.02-16c,16c-1f,13,2.04
30-0.02-16c,16c-1f,14,2.18
30-0.02-16c,16c-1f,15,2.54
30-0.02-16c,16c-1f,16,2.93
30-0.02-16c,16c-1f,17,3.14
30-0.02-16c,16c-1f,18,3.22
30-0.02-16c,16c-1f,19,3.27
30-0.02-16c,16c-1f,20,4.02
30-0.02-16c,16c-1f,21,4.27
30-0.02-16c,16c-1f,22,4.51
30-0.02-16c,16c-1f,23,4.56
30-0.02-16c,16c-1f,24,4.62
30-0.02-16c,16c-1f,25,4.67
30-0.02-16c,16c-1f,26,5.01
30-0.02-16c,16c-1f,27,5.1
30-0.02-16c,16c-1f,28,5.18
30-0.02-16c,16c-1f,29,5.37
30-0.02-16c,16c-1f,30,5.43
30-0.02-16c,16c-1f,31,5.85
30-0.02-16c,16c-1f,32,6.98
30-0.02-16c,16c-1f,33,7.0
30-0.02-16c,16c-1f,34,7.55
30-0.02-16c,16c-1f,35,7.64
30-0.02-16c,16c-1f,36,7.81
30-0.02-16c,16c-1f,37,8.03
30-0.02-16c,16c-1f,38,8.19
30-0.02-16c,16c-1f,39,8.28
30-0.02-16c,16c-1f,40,8.38
30-0.02-16c,16c-1f,41,9.02
30-0.02-16c,16c-1f,42,9.8
30-0.02-16c,16c-1f,43,10.49
30-0.02-16c,16c-1f,44,11.49
30-0.02-16c,16c-1f,45,11.67
30-0.02-16c,16c-1f,46,12.29
30-0.02-16c,16c-1f,47,12.62
30-0.02-16c,16c-1f,48,12.82
30-0.02-16c,16c-1f,49,14.55
30-0.02-16c,16c-1f,50,14.76
30-0.02-16c,16c-1f,51,14.86
30-0.02-16c,16c-1f,52,14.95
30-0.02-16c,16c-1f,53,15.15
30-0.02-16c,16c-1f,54,15.58
30-0.02-16c,16c-1f,55,16.76
30-0.02-16c,16c-1f,56,16.8
30-0.02-16c,16c-1f,57,17.28
30-0.02-16c,16c-1f,58,19.1
30-0.02-16c,16c-1f,59,19.12
30-0.02-16c,16c-1f,60,19.37
30-0.02-16c,16c-1f,61,19.43
30-0.02-16c,16c-1f,62,19.54
30-0.02-16c,16c-1f,63,19.64
30-0.02-16c,16c-1f,64,19.68
30-0.02-16c,16c-1f,65,20.44
30-0.02-16c,16c-1f,66,20.66
30-0.02-16c,16c-1f,67,20.71
30-0.02-16c,16c-1f,68,21.22
30-0.02-16c,16c-1f,69,21.39
30-0.02-16c,16c-1f,70,21.88
30-0.02-16c,16c-1f,71,22.07
30-0.02-16c,16c-1f,72,23.04
30-0.02-16c,16c-1f,73,23.51
30-0.02-16c,16c-1f,74,23.96
30-0.02-16c,16c-1f,75,24.42
30-0.02-16c,16c-1f,76,24.56
30-0.02-16c,16c-1f,77,24.87
30-0.02-16c,16c-1f,78,25.01
30-0.02-16c,16c-1f,79,25.43
30-0.02-16c,16c-1f,80,26.38
30-0.02-16c,16c-1f,81,28.6
30-0.02-16c,16c-1f,82,28.86
30-0.02-16c,16c-1f,83,29.59
30-0.02-16c,16c-1f,84,30.32
30-0.02-16c,16c-1f,85,30.34
30-0.02-16c,16c-1f,86,30.86
30-0.02-16c,16c-1f,87,31.21
30-0.02-16c,16c-1f,88,32.24
30-0.02-16c,16c-1f,89,32.72
30-0.02-16c,16c-1f,90,34.42
30-0.02-16c,16c-1f,91,34.55
30-0.02-16c,16c-1f,92,34.84
30-0.02-16c,16c-1f,93,35.36
30-0.02-16c,16c-1f,94,35.62
30-0.02-16c,16c-1f,95,36.58
30-0.02-16c,16c-1f,96,37.47
30-0.02-16c,16c-1f,97,38.48
30-0.02-16c,16c-1f,98,38.68
30-0.02-16c,16c-1f,99,38.76
30-0.02-16c,16c-1f,100,38.78
30-0.02-16c,16c-1f,101,39.34
30-0.02-16c,16c-1f,102,39.4
30-0.02-16c,16c-1f,103,39.7
30-0.02-16c,16c-1f,104,40.45
30-0.02-16c,16c-1f,105,41.26
30-0.02-16c,16c-1f,106,41.98
30-0.02-16c,16c-1f,107,42.36
30-0.02-16c,16c-1f,108,44.49
30-0.02-16c,16c-1f,109,45.36
30-0.02-16c,16c-1f,110,45.76
30-0.02-16c,16c-1f,111,45.97
30-0.02-16c,16c-1f,112,47.47
30-0.02-16c,16c-1f,113,48.08
30-0.02-16c,16c-1f,114,48.17
30-0.02-16c,16c-1f,115,48.73
30-0.02-16c,16c-1f,116,49.0
30-0.02-16c,16c-1f,117,49.12
30-0.02-16c,16c-1f,118,50.85
30-0.02-16c,16c-1f,119,51.0
30-0.02-16c,16c-1f,120,52.04
30-0.02-16c,16c-1f,121,52.42
30-0.02-16c,16c-1f,122,52.62
30-0.02-16c,16c-1f,123,52.66
30-0.02-16c,16c-1f,124,53.07
30-0.02-16c,16c-1f,125,53.48
30-0.02-16c,16c-1f,126,53.54
30-0.02-16c,16c-1f,127,53.8
30-0.02-16c,16c-1f,128,54.37
30-0.02-16c,16c-1f,129,54.5
30-0.02-16c,16c-1f,130,55.06
30-0.02-16c,16c-1f,131,55.19
30-0.02-16c,16c-1f,132,55.55
30-0.02-16c,16c-1f,133,56.68
30-0.02-16c,16c-1f,134,57.8
30-0.02-16c,16c-1f,135,57.84
30-0.02-16c,16c-1f,136,57.95
30-0.02-16c,16c-1f,137,58.43
