test,approach,answer,time
30-0.02-1c,1c-1f,1,0.42
30-0.02-1c,1c-1f,2,0.43
30-0.02-1c,1c-1f,3,0.44
30-0.02-1c,1c-1f,4,0.48
30-0.02-1c,1c-1f,5,0.76
30-0.02-1c,1c-1f,6,0.86
30-0.02-1c,1c-1f,7,1.14
30-0.02-1c,1c-1f,8,1.24
30-0.02-1c,1c-1f,9,1.49
30-0.02-1c,1c-1f,10,1.87
30-0.02-1c,1c-1f,11,2.03
30-0.02-1c,1c-1f,12,2.46
30-0.02-1c,1c-1f,13,2.63
30-0.02-1c,1c-1f,14,2.79
30-0.02-1c,1c-1f,15,3.25
30-0.02-1c,1c-1f,16,3.74
30-0.02-1c,1c-1f,17,4.01
30-0.02-1c,1c-1f,18,4.11
30-0.02-1c,1c-1f,19,4.17
30-0.02-1c,1c-1f,20,5.11
30-0.02-1c,1c-1f,21,5.43
30-0.02-1c,1c-1f,22,5.73
30-0.02-1c,1c-1f,23,5.80
30-0.02-1c,1c-1f,24,5.88
30-0.02-1c,1c-1f,25,5.94
30-0.02-1c,1c-1f,26,6.36
30-0.02-1c,1c-1f,27,6.48
30-0.02-1c,1c-1f,28,6.58
30-0.02-1c,1c-1f,29,6.82
30-0.02-1c,1c-1f,30,6.87
30-0.02-1c,1c-1f,31,7.30
30-0.02-1c,1c-1f,32,8.70
30-0.02-1c,1c-1f,33,8.72
30-0.02-1c,1c-1f,34,9.28
30-0.02-1c,1c-1f,35,9.37
30-0.02-1c,1c-1f,36,9.55
30-0.02-1c,1c-1f,37,9.82
30-0.02-1c,1c-1f,38,10.01
30-0.02-1c,1c-1f,39,10.10
30-0.02-1c,1c-1f,40,10.20
30-0.02-1c,1c-1f,41,10.84
30-0.02-1c,1c-1f,42,11.79
30-0.02-1c,1c-1f,43,12.40
30-0.02-1c,1c-1f,44,13.35
30-0.02-1c,1c-1f,45,13.53
30-0.02-1c,1c-1f,46,14.13
30-0.02-1c,1c-1f,47,14.43
30-0.02-1c,1c-1f,48,14.68
30-0.02-1c,1c-1f,49,16.60
30-0.02-1c,1c-1f,50,16.82
30-0.02-1c,1c-1f,51,16.94
30-0.02-1c,1c-1f,52,17.03
30-0.02-1c,1c-1f,53,17.24
30-0.02-1c,1c-1f,54,17.61
30-0.02-1c,1c-1f,55,18.79
30-0.02-1c,1c-1f,56,18.83
30-0.02-1c,1c-1f,57,19.30
30-0.02-1c,1c-1f,58,21.34
30-0.02-1c,1c-1f,59,21.37
30-0.02-1c,1c-1f,60,21.70
30-0.02-1c,1c-1f,61,21.75
30-0.02-1c,1c-1f,62,21.86
30-0.02-1c,1c-1f,63,21.95
30-0.02-1c,1c-1f,64,21.99
30-0.02-1c,1c-1f,65,22.83
30-0.02-1c,1c-1f,66,23.10
30-0.02-1c,1c-1f,67,23.17
