test,approach,answer,time
30-0.02-1c,1c-16f,1,0.01
30-0.02-1c,1c-16f,2,0.02
30-0.02-1c,1c-16f,3,0.02
30-0.02-1c,1c-16f,4,0.02
30-0.02-1c,1c-16f,5,0.02
30-0.02-1c,1c-16f,6,0.03
30-0.02-1c,1c-16f,7,0.04
30-0.02-1c,1c-16f,8,0.04
30-0.02-1c,1c-16f,9,0.05
30-0.02-1c,1c-16f,10,0.06
30-0.02-1c,1c-16f,11,0.06
30-0.02-1c,1c-16f,12,0.06
30-0.02-1c,1c-16f,13,0.08
30-0.02-1c,1c-16f,14,0.08
30-0.02-1c,1c-16f,15,0.09
30-0.02-1c,1c-16f,16,0.16
30-0.02-1c,1c-16f,17,0.26
30-0.02-1c,1c-16f,18,0.35
30-0.02-1c,1c-16f,19,0.41
30-0.02-1c,1c-16f,20,0.45
30-0.02-1c,1c-16f,21,0.46
30-0.02-1c,1c-16f,22,0.48
30-0.02-1c,1c-16f,23,0.5
30-0.02-1c,1c-16f,24,0.53
30-0.02-1c,1c-16f,25,0.55
30-0.02-1c,1c-16f,26,0.56
30-0.02-1c,1c-16f,27,0.56
30-0.02-1c,1c-16f,28,0.58
30-0.02-1c,1c-16f,29,0.58
30-0.02-1c,1c-16f,30,0.6
30-0.02-1c,1c-16f,31,0.62
30-0.02-1c,1c-16f,32,0.66
30-0.02-1c,1c-16f,33,0.66
30-0.02-1c,1c-16f,34,0.67
30-0.02-1c,1c-16f,35,0.67
30-0.02-1c,1c-16f,36,0.68
30-0.02-1c,1c-16f,37,0.7
30-0.02-1c,1c-16f,38,0.7
30-0.02-1c,1c-16f,39,0.71
30-0.02-1c,1c-16f,40,0.74
30-0.02-1c,1c-16f,41,0.76
30-0.02-1c,1c-16f,42,0.8
30-0.02-1c,1c-16f,43,0.84
30-0.02-1c,1c-16f,44,0.86
30-0.02-1c,1c-16f,45,0.88
30-0.02-1c,1c-16f,46,0.91
30-0.02-1c,1c-16f,47,0.92
30-0.02-1c,1c-16f,48,0.93
30-0.02-1c,1c-16f,49,0.98
30-0.02-1c,1c-16f,50,1.01
30-0.02-1c,1c-16f,51,1.06
30-0.02-1c,1c-16f,52,1.09
30-0.02-1c,1c-16f,53,1.14
30-0.02-1c,1c-16f,54,1.16
30-0.02-1c,1c-16f,55,1.25
30-0.02-1c,1c-16f,56,1.31
30-0.02-1c,1c-16f,57,1.31
30-0.02-1c,1c-16f,58,1.33
30-0.02-1c,1c-16f,59,1.36
30-0.02-1c,1c-16f,60,1.37
30-0.02-1c,1c-16f,61,1.38
30-0.02-1c,1c-16f,62,1.38
30-0.02-1c,1c-16f,63,1.4
30-0.02-1c,1c-16f,64,1.4
30-0.02-1c,1c-16f,65,1.42
30-0.02-1c,1c-16f,66,1.42
30-0.02-1c,1c-16f,67,1.42
30-0.02-1c,1c-16f,68,1.43
30-0.02-1c,1c-16f,69,1.44
30-0.02-1c,1c-16f,70,1.44
30-0.02-1c,1c-16f,71,1.45
30-0.02-1c,1c-16f,72,1.46
30-0.02-1c,1c-16f,73,1.5
30-0.02-1c,1c-16f,74,1.55
30-0.02-1c,1c-16f,75,1.55
30-0.02-1c,1c-16f,76,1.57
30-0.02-1c,1c-16f,77,1.58
30-0.02-1c,1c-16f,78,1.68
30-0.02-1c,1c-16f,79,1.7
30-0.02-1c,1c-16f,80,1.73
30-0.02-1c,1c-16f,81,1.74
30-0.02-1c,1c-16f,82,1.78
30-0.02-1c,1c-16f,83,1.81
30-0.02-1c,1c-16f,84,1.82
30-0.02-1c,1c-16f,85,1.83
30-0.02-1c,1c-16f,86,1.94
30-0.02-1c,1c-16f,87,2.04
30-0.02-1c,1c-16f,88,2.06
30-0.02-1c,1c-16f,89,2.07
30-0.02-1c,1c-16f,90,2.08
30-0.02-1c,1c-16f,91,2.08
30-0.02-1c,1c-16f,92,2.09
30-0.02-1c,1c-16f,93,2.1
30-0.02-1c,1c-16f,94,2.12
30-0.02-1c,1c-16f,95,2.17
30-0.02-1c,1c-16f,96,2.21
30-0.02-1c,1c-16f,97,2.22
30-0.02-1c,1c-16f,98,2.24
30-0.02-1c,1c-16f,99,2.24
30-0.02-1c,1c-16f,100,2.25
30-0.02-1c,1c-16f,101,2.26
30-0.02-1c,1c-16f,102,2.32
30-0.02-1c,1c-16f,103,2.35
30-0.02-1c,1c-16f,104,2.37
30-0.02-1c,1c-16f,105,2.42
30-0.02-1c,1c-16f,106,2.46
30-0.02-1c,1c-16f,107,2.47
30-0.02-1c,1c-16f,108,2.53
30-0.02-1c,1c-16f,109,2.54
30-0.02-1c,1c-16f,110,2.55
30-0.02-1c,1c-16f,111,2.56
30-0.02-1c,1c-16f,112,2.58
30-0.02-1c,1c-16f,113,2.58
30-0.02-1c,1c-16f,114,2.59
30-0.02-1c,1c-16f,115,2.59
30-0.02-1c,1c-16f,116,2.62
30-0.02-1c,1c-16f,117,2.62
30-0.02-1c,1c-16f,118,2.64
30-0.02-1c,1c-16f,119,2.66
30-0.02-1c,1c-16f,120,2.68
30-0.02-1c,1c-16f,121,2.68
30-0.02-1c,1c-16f,122,2.69
30-0.02-1c,1c-16f,123,2.7
30-0.02-1c,1c-16f,124,2.72
30-0.02-1c,1c-16f,125,2.74
30-0.02-1c,1c-16f,126,2.74
30-0.02-1c,1c-16f,127,2.76
30-0.02-1c,1c-16f,128,2.76
30-0.02-1c,1c-16f,129,2.78
30-0.02-1c,1c-16f,130,2.8
30-0.02-1c,1c-16f,131,2.81
30-0.02-1c,1c-16f,132,2.86
30-0.02-1c,1c-16f,133,2.87
30-0.02-1c,1c-16f,134,2.89
30-0.02-1c,1c-16f,135,2.93
30-0.02-1c,1c-16f,136,2.94
30-0.02-1c,1c-16f,137,2.94
30-0.02-1c,1c-16f,138,2.95
30-0.02-1c,1c-16f,139,2.99
30-0.02-1c,1c-16f,140,3.12
30-0.02-1c,1c-16f,141,3.12
30-0.02-1c,1c-16f,142,3.14
30-0.02-1c,1c-16f,143,3.14
30-0.02-1c,1c-16f,144,3.16
30-0.02-1c,1c-16f,145,3.18
30-0.02-1c,1c-16f,146,3.19
30-0.02-1c,1c-16f,147,3.22
30-0.02-1c,1c-16f,148,3.23
30-0.02-1c,1c-16f,149,3.24
30-0.02-1c,1c-16f,150,3.26
30-0.02-1c,1c-16f,151,3.27
30-0.02-1c,1c-16f,152,3.3
30-0.02-1c,1c-16f,153,3.3
